zip_code,HURRICANE_COUNT
29680,2
23487,2
02864,2
17372,2
21862,2
21675,2
29129,2
36330,2
36313,2
72860,2
00795,2
77013,2
77976,2
33567,2
21136,2
74557,2
17028,2
21874,2
20706,2
30734,2
30040,2
36439,2
77656,2
11096,2
11434,2
38068,2
01520,2
38134,2
36610,2
75759,2
24801,2
35979,2
96756,2
31094,2
70811,2
33028,2
76087,2
79930,2
37337,2
39150,2
30296,2
71291,2
31773,2
11710,2
18954,2
11566,2
23125,2
31030,2
35967,2
03906,2
31201,2
22454,2
30257,2
62897,2
71430,2
39071,2
31814,2
10560,2
77078,2
71351,2
40379,2
27608,2
33946,2
21713,2
17864,2
15909,2
24595,2
38469,2
23517,2
12549,2
78639,2
20625,2
33901,2
31803,2
35171,2
23894,2
37412,2
39736,2
70375,2
11770,2
23459,2
32449,2
44438,2
11225,2
30683,2
01905,2
31558,2
20011,2
62853,2
03057,2
17023,2
75757,2
71232,2
12434,2
70722,2
34203,2
39179,2
29696,2
38618,2
24471,2
00718,2
30656,2
39175,2
19971,2
02562,2
02351,2
35620,2
45851,2
08314,2
35480,2
28551,2
32811,2
23231,2
72032,2
36726,2
32305,2
05859,2
71653,2
32618,2
27840,2
29579,2
39705,2
32680,2
28444,2
32765,2
11228,2
27350,2
30531,2
29691,2
40045,2
32803,2
35013,2
32463,2
23140,2
32615,2
70721,2
11214,2
04462,2
32835,2
76106,2
22947,2
10035,2
23173,2
02571,2
70397,2
75693,2
19968,2
40217,2
62967,2
71479,2
36617,2
76431,2
32334,2
39335,2
32304,2
23139,2
35096,2
12553,2
72055,2
18324,2
38559,2
78592,2
33060,2
33064,2
32011,2
78931,2
70036,2
36035,2
71416,2
25550,2
28333,2
74523,2
71411,2
70759,2
24136,2
47451,2
23188,2
27881,2
39443,2
27041,2
12460,2
77466,2
71462,2
37880,2
00682,2
70070,2
62816,2
29810,2
17220,2
17565,2
27705,2
35244,2
25670,2
31827,2
12131,2
71466,2
02537,2
66762,2
65778,2
00765,2
23523,2
38315,2
07846,2
07004,2
70714,2
17013,2
27455,2
32336,2
10516,2
40215,2
32025,2
35222,2
36850,2
76678,2
77664,2
46131,2
78341,2
72386,2
21734,2
28164,2
31798,2
17957,2
23510,2
30064,2
30511,2
32212,2
45813,2
78953,2
11236,2
23336,2
30741,2
78379,2
16146,2
16148,2
11226,2
11203,2
08533,2
02149,2
30757,2
76132,2
02831,2
33953,2
33063,2
32202,2
45828,2
18929,2
73540,2
20016,2
20009,2
20015,2
20010,2
63628,2
72742,2
32145,2
03907,2
77563,2
47406,2
23413,2
16345,2
27260,2
70339,2
19081,2
11978,2
27569,2
29117,2
33417,2
27511,2
23666,2
29836,2
31556,2
36267,2
65692,2
29911,2
62835,2
62863,2
77443,2
19033,2
21061,2
35143,2
11351,2
17557,2
29563,2
32814,2
00960,2
33596,2
10305,2
10304,2
11224,2
76637,2
30274,2
23230,2
41503,2
18063,2
47809,2
29924,2
04011,2
63735,2
63771,2
07825,2
33073,2
38863,2
24523,2
35043,2
06255,2
39328,2
27606,2
27587,2
40059,2
38952,2
29840,2
76712,2
23106,2
06708,2
27577,2
39356,2
24283,2
17316,2
32024,2
25180,2
96731,2
30641,2
28508,2
11516,2
29844,2
06013,2
40444,2
37861,2
36340,2
08215,2
39360,2
36773,2
30107,2
27592,2
42519,2
22482,2
45613,2
24570,2
76579,2
42463,2
24646,2
42461,2
77460,2
29565,2
62893,2
39746,2
36451,2
42031,2
24853,2
39211,2
75652,2
23879,2
72168,2
45866,2
47432,2
20057,2
18938,2
77334,2
04252,2
35442,2
70770,2
33177,2
78145,2
40347,2
45840,2
19731,2
25671,2
21054,2
07043,2
39204,2
21802,2
45172,2
00677,2
36913,2
38105,2
00680,2
42339,2
29081,2
11217,2
27531,2
28214,2
21251,2
31705,2
36915,2
27870,2
78076,2
24293,2
35962,2
10707,2
76649,2
10709,2
39152,2
41527,2
23050,2
38621,2
47528,2
31078,2
78648,2
29205,2
06037,2
31622,2
20783,2
77615,2
24536,2
36049,2
00692,2
47568,2
11739,2
11212,2
70442,2
24139,2
02767,2
28032,2
02151,2
31082,2
35801,2
23899,2
78594,2
11716,2
37178,2
33701,2
26169,2
78221,2
71325,2
27050,2
38141,2
39477,2
11430,2
75670,2
12018,2
21045,2
27028,2
23608,2
35148,2
19078,2
02639,2
08324,2
71356,2
48051,2
31041,2
02660,2
35988,2
71295,2
33716,2
11575,2
38746,2
00690,2
75792,2
66056,2
29662,2
33471,2
06081,2
76107,2
21850,2
77373,2
36602,2
06020,2
11784,2
29453,2
27555,2
37887,2
16914,2
38114,2
46156,2
70360,2
21626,2
71909,2
24148,2
10549,2
33066,2
70512,2
00766,2
22448,2
27582,2
36271,2
39177,2
72058,2
01605,2
72555,2
39828,2
20769,2
74836,2
22949,2
34945,2
40171,2
30189,2
11010,2
11691,2
63738,2
78050,2
11777,2
78019,2
23456,2
72562,2
30607,2
27925,2
10589,2
06455,2
36446,2
77845,2
39212,2
71602,2
30830,2
06702,2
40855,2
30601,2
23803,2
70729,2
65082,2
31749,2
18085,2
70548,2
28733,2
32833,2
31216,2
29580,2
38381,2
70549,2
31206,2
71079,2
30824,2
06070,2
23181,2
39859,2
27805,2
33407,2
78635,2
72458,2
38645,2
23418,2
36052,2
20711,2
29671,2
38015,2
01864,2
22546,2
21401,2
14867,2
20003,2
76253,2
27597,2
26141,2
02873,2
11210,2
78017,2
28208,2
75643,2
17744,2
29487,2
36025,2
24441,2
24433,2
79920,2
78113,2
17603,2
38622,2
00924,2
19465,2
71472,2
36792,2
29322,2
70655,2
13901,2
27916,2
32639,2
03087,2
47404,2
70391,2
27956,2
67356,2
06234,2
31054,2
08329,2
18427,2
38769,2
32531,2
39823,2
29615,2
29588,2
28423,2
03844,2
01879,2
23836,2
28075,2
71109,2
21053,2
30413,2
36028,2
27839,2
11205,2
76710,2
37148,2
75114,2
37405,2
27909,2
39042,2
22534,2
28269,2
31069,2
39149,2
39082,2
78075,2
10705,2
11105,2
42234,2
08042,2
01450,2
31520,2
29644,2
03275,2
24649,2
32189,2
04607,2
96748,2
31022,2
24879,2
21672,2
62410,2
35242,2
20872,2
39866,2
25312,2
31602,2
78014,2
35036,2
31709,2
23422,2
32309,2
11598,2
77973,2
70533,2
11580,2
31411,2
12052,2
18706,2
11720,2
06042,2
37770,2
39426,2
30115,2
02865,2
78870,2
12550,2
47170,2
45131,2
24811,2
06481,2
36587,2
63874,2
36352,2
37185,2
42404,2
29584,2
70645,2
36312,2
00780,2
27713,2
27701,2
70085,2
42437,2
42217,2
24874,2
31601,2
17262,2
36370,2
70554,2
39088,2
29207,2
08251,2
30289,2
33563,2
27358,2
23358,2
73173,2
23086,2
11557,2
70777,2
27288,2
28071,2
36866,2
31720,2
78418,2
72472,2
17019,2
08015,2
77590,2
30510,2
75160,2
11730,2
11229,2
76704,2
02357,2
75446,2
11706,2
36017,2
23030,2
35032,2
11220,2
11209,2
35466,2
72152,2
78071,2
42462,2
23651,2
02563,2
18940,2
20005,2
20427,2
20008,2
29932,2
71268,2
19543,2
22840,2
78012,2
11934,2
02828,2
27937,2
27917,2
76635,2
71106,2
30173,2
34288,2
71322,2
24282,2
01541,2
03049,2
24551,2
27617,2
70372,2
38866,2
38455,2
32303,2
25064,2
33598,2
04415,2
11413,2
62987,2
77539,2
20715,2
37748,2
06335,2
38760,2
08085,2
36075,2
27518,2
04691,2
36790,2
37310,2
38772,2
12810,2
28083,2
29532,2
27847,2
31698,2
33930,2
70733,2
21231,2
74531,2
32621,2
29607,2
36907,2
29015,2
62972,2
28392,2
08092,2
02554,2
75452,2
20187,2
23887,2
27935,2
77879,2
35477,2
63763,2
78616,2
31801,2
07068,2
39320,2
39332,2
06706,2
63862,2
02657,2
28332,2
12120,2
70420,2
20606,2
30815,2
41557,2
28677,2
45688,2
06022,2
71407,2
27889,2
04911,2
36616,2
29642,2
76490,2
31021,2
38132,2
12589,2
31032,2
19709,2
40216,2
27320,2
15904,2
30822,2
48134,2
76687,2
38052,2
33904,2
70126,2
30421,2
30909,2
17017,2
32204,2
18040,2
23868,2
20036,2
06379,2
77457,2
70805,2
13348,2
70359,2
28771,2
21901,2
27712,2
17015,2
27954,2
23085,2
75858,2
04657,2
06450,2
71401,2
30256,2
39842,2
38865,2
27707,2
24847,2
78234,2
38310,2
76711,2
27317,2
77350,2
32134,2
02322,2
17964,2
16113,2
21093,2
04573,2
29726,2
70659,2
47596,2
30044,2
30046,2
31623,2
10708,2
29162,2
08808,2
08865,2
28523,2
45176,2
28678,2
00738,2
04220,2
77453,2
78380,2
12508,2
29906,2
38139,2
32504,2
71069,2
21140,2
30566,2
05069,2
20745,2
20722,2
41776,2
11234,2
07833,2
47129,2
38471,2
30747,2
43535,2
38240,2
06090,2
28530,2
31567,2
08242,2
20197,2
30105,2
30678,2
17507,2
71073,2
66701,2
38901,2
32764,2
23604,2
32808,2
06277,2
39464,2
27042,2
00656,2
63774,2
71333,2
02670,2
08327,2
11946,2
23320,2
21162,2
12878,2
23669,2
08014,2
23974,2
04021,2
75401,2
21777,2
04562,2
25107,2
65035,2
37710,2
45896,2
27513,2
45121,2
75119,2
71822,2
16635,2
24622,2
33062,2
29038,2
70605,2
40155,2
35670,2
74455,2
72201,2
72206,2
31557,2
06057,2
22958,2
31525,2
47521,2
11581,2
36904,2
71449,2
40203,2
39330,2
30016,2
65324,2
18651,2
72061,2
03827,2
32311,2
17032,2
08515,2
27939,2
36767,2
23455,2
36426,2
23115,2
15942,2
29331,2
70113,2
22730,2
00784,2
29321,2
30631,2
06355,2
75801,2
32033,2
33330,2
34275,2
78570,2
24450,2
23662,2
21863,2
06519,2
28120,2
38856,2
77991,2
38833,2
23023,2
23177,2
72553,2
23108,2
70807,2
29555,2
34452,2
75901,2
39452,2
37335,2
70775,2
72301,2
06340,2
06779,2
36507,2
02176,2
96714,2
29936,2
26362,2
11216,2
28119,2
28273,2
00962,2
72943,2
21791,2
38375,2
72351,2
21208,2
32428,2
21209,2
31701,2
39481,2
23663,2
77568,2
30291,2
17576,2
29003,2
35458,2
29201,2
40372,2
23847,2
38119,2
20710,2
18459,2
77591,2
23840,2
02825,2
32780,2
75855,2
17579,2
16121,2
21667,2
74871,2
76131,2
27807,2
30665,2
25143,2
22509,2
49076,2
19501,2
17519,2
72121,2
76135,2
30184,2
30012,2
18704,2
38133,2
40161,2
78107,2
39350,2
20721,2
12198,2
10704,2
23234,2
77451,2
70663,2
11942,2
32805,2
28112,2
28025,2
36022,2
03070,2
36753,2
03874,2
18013,2
28027,2
19076,2
28301,2
35146,2
28306,2
70537,2
25661,2
62844,2
79906,2
75960,2
07021,2
32503,2
72390,2
19733,2
19730,2
29939,2
35016,2
04853,2
32696,2
02881,2
08530,2
11569,2
39111,2
32832,2
77663,2
23441,2
33534,2
13820,2
28464,2
36030,2
74521,2
39323,2
03902,2
32702,2
31064,2
35117,2
17007,2
72685,2
70080,2
38127,2
31716,2
21204,2
76707,2
37396,2
11221,2
28101,2
24579,2
39756,2
35149,2
85630,2
36538,2
29912,2
10552,2
23220,2
23225,2
15742,2
31722,2
47807,2
01516,2
21012,2
71834,2
23408,2
14738,2
23504,2
23551,2
76052,2
17522,2
31788,2
35212,2
30542,2
30504,2
20742,2
01923,2
70740,2
36089,2
29821,2
23015,2
41531,2
29934,2
29692,2
17329,2
35077,2
29115,2
19086,2
00723,2
29650,2
08019,2
28352,2
76114,2
77093,2
29455,2
23606,2
71006,2
25187,2
71063,2
29440,2
78141,2
00966,2
32804,2
77351,2
76126,2
32825,2
71450,2
77354,2
40206,2
16673,2
47230,2
10703,2
23226,2
72432,2
11977,2
13118,2
78593,2
63953,2
35543,2
40157,2
62995,2
27986,2
27521,2
21841,2
04967,2
23970,2
20676,2
63960,2
78202,2
78419,2
71030,2
29470,2
78208,2
74472,2
32466,2
28704,2
41564,2
32438,2
25123,2
22938,2
11563,2
18708,2
48846,2
29079,2
28347,2
27519,2
75849,2
36870,2
39083,2
38382,2
30250,2
75856,2
06330,2
11238,2
30506,2
21035,2
23509,2
04953,2
12586,2
29225,2
70669,2
30501,2
13905,2
02898,2
11233,2
76798,2
29536,2
01904,2
14881,2
36859,2
17728,2
20307,2
35981,2
23607,2
70647,2
34238,2
30812,2
24555,2
38927,2
11754,2
21286,2
75641,2
34222,2
24413,2
71439,2
35958,2
36453,2
32653,2
65690,2
27841,2
32246,2
37311,2
78344,2
27615,2
18628,2
01368,2
22664,2
47232,2
04097,2
71292,2
06026,2
75969,2
41558,2
78872,2
78944,2
76511,2
23834,2
28537,2
35014,2
33855,2
31089,2
30258,2
11207,2
11425,2
11102,2
11356,2
73169,2
02641,2
36013,2
21788,2
62887,2
03062,2
08316,2
23605,2
29178,2
31547,2
10925,2
03840,2
38849,2
27043,2
23602,2
11422,2
11727,2
77565,2
76116,2
39180,2
38579,2
36444,2
02668,2
20720,2
38821,2
96762,2
03856,2
17035,2
37312,2
29059,2
63827,2
32159,2
65791,2
23601,2
37370,2
75929,2
28383,2
22437,2
35677,2
78264,2
19013,2
47462,2
06002,2
06092,2
76127,2
07009,2
04979,2
47135,2
47512,2
33919,2
62426,2
34760,2
10578,2
78415,2
30108,2
71032,2
70119,2
70791,2
22191,2
70030,2
31539,2
34453,2
07028,2
36854,2
18621,2
16836,2
20166,2
38047,2
02584,2
78590,2
20626,2
36863,2
28012,2
38916,2
29063,2
39629,2
01256,2
00647,2
63939,2
72099,2
08510,2
21113,2
37328,2
31743,2
78119,2
30507,2
03740,2
31562,2
31905,2
21117,2
08620,2
11559,2
03833,2
04927,2
40208,2
36608,2
30238,2
28575,2
39451,2
27857,2
71357,2
41555,2
17037,2
23805,2
32424,2
23005,2
35139,2
08202,2
76642,2
31084,2
30094,2
24248,2
11953,2
24168,2
39191,2
27009,2
07042,2
31213,2
71029,2
23410,2
78414,2
31512,2
27295,2
20645,2
31204,2
38966,2
07058,2
70163,2
70112,2
38107,2
36701,2
17306,2
28345,2
62846,2
63955,2
38131,2
36038,2
32193,2
08555,2
31784,2
27581,2
04224,2
27504,2
38007,2
24894,2
47424,2
24077,2
39326,2
77660,2
20664,2
72117,2
36584,2
26346,2
36585,2
63363,2
39176,2
71060,2
72181,2
30240,2
26291,2
26337,2
77454,2
11751,2
11718,2
27910,2
27946,2
36612,2
00641,2
08640,2
14454,2
42134,2
36740,2
78140,2
18083,2
12194,2
33713,2
20001,2
19335,2
45883,2
24161,2
23827,2
23505,2
35005,2
38115,2
34470,2
11201,2
30152,2
31620,2
39476,2
38665,2
27052,2
33547,2
28108,2
23909,2
48047,2
28312,2
02638,2
02576,2
73032,2
62984,2
33704,2
29860,2
27047,2
78069,2
02664,2
19094,2
11239,2
12420,2
29426,2
28736,2
14817,2
35082,2
96722,2
29902,2
28628,2
31714,2
70390,2
10701,2
30113,2
30039,2
27897,2
11371,2
23224,2
72086,2
25303,2
41519,2
41086,2
21250,2
25009,2
04353,2
30117,2
25649,2
40214,2
75925,2
30820,2
32423,2
32820,2
10535,2
23435,2
20640,2
07044,2
78005,2
06016,2
20685,2
23915,2
35554,2
47527,2
42518,2
20618,2
38871,2
39327,2
17827,2
31904,2
77586,2
08246,2
27017,2
76486,2
47387,2
07881,2
20609,2
62829,2
71837,2
71971,2
23350,2
77510,2
21678,2
31549,2
29172,2
22931,2
78538,2
24151,2
27407,2
70730,2
20659,2
02815,2
30106,2
29944,2
21620,2
39045,2
29845,2
23453,2
28340,2
31005,2
42044,2
25638,2
00823,2
32459,2
76487,2
20012,2
06331,2
20052,2
20007,2
20317,2
17331,2
19316,2
23486,2
34771,2
71251,2
71635,2
71341,2
62817,2
29169,2
29033,2
29202,2
71044,2
32683,2
01937,2
27376,2
71203,2
33982,2
36518,2
37350,2
13740,2
16150,2
75691,2
70531,2
75934,2
48193,2
34233,2
32058,2
29212,2
36750,2
11757,2
22172,2
36033,2
11793,2
45106,2
02919,2
04090,2
78558,2
32617,2
39461,2
33548,2
36043,2
62884,2
75661,2
70656,2
35133,2
64841,2
21128,2
18632,2
47453,2
47143,2
76109,2
25159,2
70633,2
76530,2
35057,2
27843,2
11738,2
31707,2
27846,2
28717,2
27950,2
28538,2
44403,2
11215,2
32064,2
35121,2
77434,2
32086,2
28552,2
39428,2
39168,2
63784,2
01827,2
03060,2
25848,2
27819,2
76523,2
35094,2
02882,2
21636,2
02814,2
11435,2
71724,2
12763,2
20612,2
10518,2
47420,2
30171,2
23055,2
06350,2
06001,2
72047,2
10979,2
35660,2
77420,2
38654,2
45884,2
23839,2
66735,2
36088,2
21669,2
06040,2
06238,2
23661,2
70630,2
33870,2
00714,2
30733,2
16134,2
12435,2
33538,2
30118,2
11954,2
29039,2
03443,2
63878,2
00610,2
03901,2
06710,2
01270,2
73008,2
78203,2
20876,2
34120,2
10519,2
28006,2
30054,2
78332,2
01583,2
41539,2
38731,2
41046,2
22578,2
75844,2
71027,2
20615,2
36865,2
28169,2
76673,2
71753,2
04929,2
24813,2
21627,2
28138,2
23405,2
27801,2
00751,2
27299,2
73097,2
30470,2
25304,2
22026,2
13846,2
31329,2
29583,2
77518,2
24867,2
32779,2
33912,2
27842,2
77436,2
79916,2
04454,2
33570,2
33069,2
40121,2
35903,2
23968,2
01230,2
17365,2
28037,2
39664,2
70543,2
30224,2
25302,2
78521,2
06378,2
36793,2
21914,2
28385,2
21783,2
35150,2
72355,2
78935,2
30563,2
35811,2
28102,2
27048,2
28574,2
28723,2
20737,2
36020,2
23168,2
28513,2
27820,2
70665,2
30816,2
38075,2
75933,2
11520,2
19425,2
27278,2
11726,2
23024,2
34208,2
03264,2
06374,2
18980,2
29031,2
27109,2
39338,2
27818,2
38850,2
27927,2
32609,2
72042,2
27540,2
31097,2
62917,2
11755,2
30188,2
32622,2
06029,2
39363,2
28570,2
31016,2
08514,2
08561,2
71018,2
45130,2
78389,2
20763,2
29072,2
77039,2
29639,2
31711,2
04863,2
39421,2
32040,2
02895,2
75838,2
46146,2
72015,2
21811,2
23603,2
21157,2
21071,2
76035,2
33991,2
31735,2
30263,2
39647,2
15943,2
70515,2
31566,2
71270,2
70039,2
27551,2
37354,2
32092,2
15945,2
07006,2
29335,2
35750,2
21746,2
39643,2
31088,2
24064,2
24572,2
79904,2
38103,2
29516,2
16665,2
12193,2
07722,2
35452,2
23354,2
77316,2
01550,2
00687,2
78210,2
08402,2
22580,2
23091,2
13807,2
75488,2
31712,2
77442,2
36053,2
29210,2
79903,2
30436,2
29848,2
62830,2
38619,2
12071,2
70546,2
35087,2
29126,2
02879,2
77523,2
20912,2
19344,2
38732,2
27012,2
71253,2
33326,2
33944,2
33907,2
06704,2
71078,2
23148,2
23161,2
73179,2
27855,2
22560,2
96765,2
38950,2
06473,2
35022,2
33331,2
24230,2
13802,2
70732,2
37377,2
28901,2
00965,2
04556,2
00624,2
62912,2
36108,2
38359,2
00662,2
04406,2
41543,2
19022,2
78932,2
42038,2
17082,2
32708,2
02832,2
13790,2
04043,2
17853,2
29635,2
76639,2
29208,2
70780,2
20020,2
14435,2
63087,2
28090,2
39556,2
22134,2
36579,2
00934,2
75959,2
23221,2
27357,2
35765,2
01244,2
26138,2
32826,2
22643,2
17518,2
48048,2
31207,2
33898,2
36784,2
42406,2
21051,2
76671,2
31648,2
32744,2
29080,2
11223,2
42101,2
10301,2
15902,2
42102,2
62217,2
38834,2
40177,2
08535,2
39427,2
37345,2
36732,2
08008,2
41567,2
29439,2
35124,2
33411,2
41535,2
78112,2
39641,2
32789,2
30028,2
24503,2
38860,2
36082,2
31001,2
29175,2
38957,2
38023,2
40025,2
23901,2
71052,2
76519,2
32439,2
77468,2
22948,2
75683,2
71467,2
30014,2
06516,2
70580,2
02543,2
47405,2
45154,2
27539,2
38858,2
38126,2
78659,2
03246,2
34221,2
18974,2
32330,2
27866,2
76504,2
29505,2
72079,2
48183,2
02375,2
29569,2
08241,2
35078,2
35186,2
62262,2
26320,2
71358,2
01902,2
38610,2
02180,2
01906,2
32533,2
35224,2
30742,2
28782,2
13110,2
77970,2
02370,2
13744,2
13902,2
03042,2
02561,2
47516,2
34488,2
24277,2
35953,2
47588,2
06471,2
11412,2
11411,2
29488,2
77857,2
30623,2
39119,2
35504,2
35073,2
38756,2
40202,2
39044,2
75788,2
13616,2
16411,2
38459,2
21076,2
11003,2
01606,2
35550,2
32583,2
05830,2
39156,2
75760,2
38453,2
12585,2
01609,2
71432,2
35006,2
77872,2
08520,2
27332,2
32460,2
12581,2
27544,2
38847,2
27306,2
31065,2
63760,2
75155,2
77801,2
36852,2
06786,2
70352,2
34474,2
40204,2
34471,2
75973,2
28334,2
00667,2
04530,2
78060,2
27541,2
21639,2
23801,2
63015,1
39166,1
52729,1
38473,1
38344,1
61842,1
66767,1
72928,1
02771,1
28109,1
65650,1
36311,1
43534,1
27019,1
92563,1
45204,1
14042,1
19736,1
02903,1
19125,1
12901,1
14532,1
21228,1
36029,1
06903,1
38460,1
27018,1
22728,1
41052,1
28394,1
01832,1
23437,1
26148,1
37059,1
35754,1
60543,1
17960,1
24609,1
73139,1
08045,1
66724,1
14588,1
22303,1
26405,1
47141,1
48180,1
14526,1
08816,1
11106,1
77802,1
72374,1
45152,1
15961,1
08873,1
74042,1
30161,1
24818,1
15754,1
76841,1
37373,1
24657,1
47876,1
71711,1
21226,1
29316,1
06705,1
14883,1
28372,1
17364,1
02653,1
42170,1
27932,1
47115,1
25311,1
19060,1
78650,1
72210,1
10538,1
35760,1
12067,1
20608,1
04024,1
29732,1
32207,1
30735,1
15214,1
30132,1
08735,1
30662,1
34761,1
38468,1
72908,1
02557,1
07420,1
16636,1
00601,1
32044,1
17265,1
47564,1
13739,1
15532,1
10025,1
29824,1
23407,1
74571,1
78413,1
27837,1
76247,1
47150,1
61526,1
32829,1
15209,1
73149,1
41142,1
35643,1
22935,1
02715,1
49033,1
22716,1
96761,1
49092,1
70437,1
13606,1
13613,1
06053,1
24520,1
44139,1
42410,1
20774,1
16845,1
65320,1
76650,1
36539,1
62253,1
36604,1
28803,1
46701,1
30728,1
04928,1
70544,1
02150,1
75555,1
14743,1
25251,1
71101,1
32738,1
87825,1
45888,1
36344,1
25174,1
05149,1
24149,1
26201,1
14534,1
72858,1
76629,1
75752,1
32701,1
21234,1
08059,1
76524,1
76686,1
78016,1
32809,1
36266,1
07050,1
30739,1
42280,1
20735,1
04862,1
10974,1
60112,1
38028,1
26209,1
02770,1
47145,1
27926,1
65263,1
44854,1
31024,1
25904,1
67437,1
39301,1
35229,1
66416,1
04680,1
74562,1
08225,1
01602,1
73106,1
06460,1
15960,1
48124,1
16624,1
06444,1
18817,1
43224,1
37752,1
04579,1
48187,1
27529,1
30606,1
46373,1
37852,1
40006,1
22203,1
76104,1
76093,1
10976,1
11957,1
92260,1
64835,1
73020,1
21658,1
26280,1
22206,1
64451,1
18078,1
45351,1
28805,1
37909,1
17601,1
27046,1
41149,1
19941,1
45350,1
30066,1
30293,1
37057,1
17371,1
15219,1
68406,1
11783,1
47967,1
47989,1
06082,1
00694,1
37019,1
71039,1
31810,1
71630,1
74051,1
52739,1
21817,1
08066,1
91016,1
12064,1
04039,1
85645,1
90716,1
62910,1
28609,1
17889,1
36695,1
36272,1
76264,1
25011,1
71631,1
15636,1
24554,1
30252,1
29631,1
01540,1
47227,1
21046,1
26808,1
74827,1
19133,1
06282,1
19043,1
65265,1
63936,1
39305,1
27301,1
10512,1
21043,1
22204,1
16631,1
73132,1
29614,1
77364,1
18615,1
23922,1
30187,1
24015,1
75964,1
63764,1
40913,1
46303,1
73162,1
92591,1
35593,1
30417,1
25177,1
11024,1
47648,1
10458,1
17271,1
23944,1
42431,1
60151,1
01107,1
25112,1
78224,1
41835,1
47260,1
12736,1
60417,1
93516,1
05356,1
48059,1
04250,1
16117,1
60954,1
77488,1
43102,1
20724,1
78245,1
05458,1
15723,1
43219,1
37085,1
19549,1
39465,1
91107,1
78057,1
25571,1
30558,1
44807,1
02553,1
47880,1
46777,1
36064,1
30581,1
43607,1
75135,1
03867,1
04443,1
06035,1
74434,1
38639,1
12546,1
36871,1
26159,1
22901,1
47226,1
25510,1
73838,1
48809,1
39633,1
37408,1
15362,1
71855,1
27980,1
78213,1
04910,1
21207,1
41810,1
15440,1
78215,1
13460,1
76065,1
41124,1
65501,1
62278,1
16664,1
48179,1
03441,1
40212,1
74932,1
38917,1
02647,1
48602,1
23845,1
72611,1
15223,1
01434,1
16361,1
35046,1
60401,1
12914,1
03864,1
78574,1
06770,1
22709,1
76845,1
29545,1
24565,1
75482,1
23691,1
71960,1
26230,1
18080,1
04858,1
96786,1
40211,1
73016,1
38958,1
02132,1
15944,1
00783,1
18920,1
06840,1
05463,1
62446,1
24013,1
63037,1
38462,1
78563,1
04497,1
37921,1
61525,1
76457,1
25524,1
74137,1
21214,1
47529,1
37415,1
75956,1
20723,1
43323,1
06409,1
39367,1
77662,1
28692,1
11556,1
72332,1
11552,1
62814,1
01844,1
41833,1
25265,1
35208,1
47838,1
01748,1
31830,1
72669,1
45771,1
01238,1
35611,1
38333,1
35761,1
25260,1
48146,1
23885,1
47264,1
39169,1
34236,1
03449,1
04969,1
22572,1
71108,1
67013,1
74366,1
47140,1
01349,1
20779,1
38125,1
14450,1
30147,1
23502,1
18631,1
29646,1
72827,1
06023,1
30043,1
13084,1
29715,1
48881,1
30127,1
14479,1
11758,1
35183,1
44011,1
10177,1
11424,1
07079,1
07029,1
07753,1
77831,1
37379,1
38670,1
15085,1
04668,1
23119,1
48627,1
11701,1
20601,1
70581,1
13164,1
24823,1
15078,1
15053,1
41825,1
28365,1
63359,1
37722,1
32766,1
23846,1
39759,1
29605,1
30560,1
25559,1
19015,1
19014,1
62891,1
21219,1
13797,1
72904,1
21679,1
41524,1
36606,1
17983,1
13032,1
46069,1
46049,1
91754,1
17535,1
01105,1
10004,1
61846,1
72150,1
78205,1
15337,1
10451,1
66008,1
10803,1
10460,1
78061,1
17003,1
11972,1
37228,1
37719,1
48831,1
20871,1
15701,1
21090,1
71229,1
01523,1
37072,1
24892,1
71770,1
41739,1
02633,1
24090,1
17256,1
33521,1
37160,1
12791,1
37924,1
76450,1
41092,1
40843,1
29353,1
18212,1
22920,1
36775,1
01503,1
27053,1
74558,1
37086,1
79734,1
62935,1
61845,1
63828,1
41719,1
17229,1
07848,1
77385,1
37303,1
42452,1
15779,1
28778,1
62918,1
18210,1
53820,1
39110,1
43528,1
06231,1
27553,1
04734,1
75117,1
45065,1
76648,1
44004,1
38878,1
06426,1
14897,1
02860,1
02835,1
92211,1
28478,1
22302,1
15065,1
30442,1
63870,1
30292,1
04358,1
07045,1
18218,1
47282,1
90743,1
23451,1
62634,1
79763,1
77378,1
78636,1
39209,1
15906,1
63073,1
33327,1
66540,1
78003,1
28712,1
70516,1
16505,1
05656,1
75189,1
42141,1
78353,1
30260,1
17529,1
20751,1
30294,1
73542,1
29377,1
29333,1
02368,1
40242,1
23128,1
78660,1
41062,1
39063,1
10504,1
07018,1
10018,1
17813,1
07017,1
07052,1
07109,1
07764,1
20228,1
72358,1
11965,1
47654,1
76665,1
88232,1
37765,1
38759,1
66071,1
01032,1
42370,1
75651,1
78375,1
00603,1
15345,1
36111,1
29710,1
72101,1
13071,1
32216,1
21047,1
62983,1
73030,1
46917,1
72110,1
42776,1
38941,1
79351,1
78021,1
43609,1
45334,1
01331,1
01475,1
39074,1
30017,1
41847,1
46120,1
28213,1
21031,1
46034,1
07421,1
18612,1
27205,1
78612,1
35559,1
10550,1
42022,1
42050,1
76520,1
71282,1
23436,1
70518,1
23180,1
74540,1
73112,1
02651,1
38965,1
16699,1
44454,1
63945,1
48623,1
02669,1
16326,1
85745,1
22408,1
15229,1
46127,1
08244,1
23357,1
48738,1
78537,1
21916,1
43438,1
