usaf,wban,name,lat,lon,TOTAL_TEMP_COUNT
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29913
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29950
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28890
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28881
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28548
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,24126
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,62
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85017
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85495
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85532
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28864
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,58105
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,25677
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85481
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23477
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26058
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,2904
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28781
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23117
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85554
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85239
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85262
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85528
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29941
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85295
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,784
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,54052
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29089
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28360
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84275
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,49888
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29021
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28669
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,53759
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,25372
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23504
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27380
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,24341
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28336
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,33052
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,43192
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28424
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,19863
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85532
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,25735
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28122
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,4100
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26235
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,3536
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29950
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29922
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28088
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,46610
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,2550
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,48179
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85550
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85548
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29952
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29949
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,2013
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26232
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27990
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,20242
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27301
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29948
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85504
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,67199
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28848
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,20160
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,54122
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29947
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85452
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84493
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85431
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,50258
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27159
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85532
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23442
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,40734
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85418
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85554
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85263
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27417
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28987
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28457
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29705
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,78316
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85142
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,83142
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,17009
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27544
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27435
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27538
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29952
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85238
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85551
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85338
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29950
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85479
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28811
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,16876
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29022
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28877
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,31766
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,21692
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,74813
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85504
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28529
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27799
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,49210
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,53879
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,7394
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29950
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29951
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,841
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29872
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84237
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85314
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27868
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,31536
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,52723
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29013
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85478
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,508
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,25876
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27851
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,21925
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26741
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,39
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85298
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,78932
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28393
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28640
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,32048
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28047
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28205
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85541
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84888
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85120
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28176
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,24705
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27578
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29007
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85362
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,59444
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27661
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,39991
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85391
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,17545
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,19942
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,115
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84356
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29951
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85471
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85551
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29951
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85558
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28816
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29084
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,22401
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26985
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29069
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85069
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85465
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29949
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,15405
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,26956
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28514
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29016
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,19710
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,74765
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85491
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85552
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85478
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27784
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28865
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,19867
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,24117
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23635
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29877
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,53782
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29949
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85188
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27217
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,27196
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,4218
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,54309
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,54114
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28704
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,25521
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29950
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,76962
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,71804
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,84498
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85548
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,83981
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28279
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,18052
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,40289
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,8367
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85485
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85331
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,22634
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,12817
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28856
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29949
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28532
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,19899
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85220
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,38583
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85399
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85232
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85125
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28074
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,49052
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85487
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,28892
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29922
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85393
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,29949
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,85421
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,770
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,23710
999999,14797,BEAR MOUNTAIN WB,41.317,-74.0,10433
725086,99999,DANBURY MUNI ARPT,41.372,-73.482,87398
725086,54734,DANBURY MUNICIPAL AIRPORT,41.371,-73.483,87398
725037,94745,WESTCHESTER COUNTY AIRPORT,41.062,-73.705,87538
997186,99999,WESTERN LONG ISLAND SOUND,40.96,-73.58,34741
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28944
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85142
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85418
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85554
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,81461
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85509
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85337
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84880
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27159
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85419
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,23612
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85367
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,17009
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27017
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28406
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28295
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,52716
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27835
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,74351
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85362
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84237
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29949
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85532
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,65070
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28642
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29013
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85507
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,23477
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27851
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26969
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28304
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,19640
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28936
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,23117
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,24705
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,20016
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85545
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29945
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27203
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28242
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28393
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29073
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28241
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85491
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,38419
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28985
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85391
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29115
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,19942
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28527
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,508
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28906
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29951
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85558
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84143
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29952
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28758
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,20300
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84356
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29949
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85465
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29951
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,15405
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27739
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28523
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27645
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,19358
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,866
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85262
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28983
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85469
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29941
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85529
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26792
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,24117
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29128
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85487
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84275
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29949
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26787
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,50236
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,18734
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26678
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,53759
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,34892
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26985
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28122
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,83392
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29952
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84498
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85548
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85544
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85550
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,25711
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,24341
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28999
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85331
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,12817
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28919
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28380
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28278
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28988
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28892
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,17924
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85431
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85399
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85232
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,84918
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85452
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85550
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27294
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27720
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85552
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85393
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85504
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85421
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28198
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28958
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,20158
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27616
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27990
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85235
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85338
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85554
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85017
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85321
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,20062
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28877
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,8367
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85238
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85504
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28473
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28879
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,22022
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28222
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85255
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85533
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,26861
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85377
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85545
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85051
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29950
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,18935
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,25677
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,18508
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85528
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29007
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,23649
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27888
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,25868
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27679
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,28713
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,23399
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,39
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,46992
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,25715
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,27246
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85562
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,85547
999999,94745,WHITE PLAINS WESTCHESTER CO A,41.067,-73.708,29951
