zip_code,NUM_HURRICANES
23417,11
36453,11
27874,11
78339,11
39362,11
29923,11
27957,11
23354,11
11565,11
23350,11
28391,11
31543,11
08361,11
27935,11
31733,11
29081,11
29843,11
27871,11
70431,11
11724,11
31023,11
11743,11
11550,11
78330,11
28318,11
11568,11
78574,11
11590,11
11801,11
23316,11
23486,11
39631,11
11756,11
23062,11
11553,11
07720,11
11556,11
36548,11
11771,11
11552,11
11501,10
39479,10
23320,10
11576,10
27922,10
08742,10
11554,10
70441,10
10573,10
11010,10
08751,10
70650,10
78380,10
31552,10
77519,10
29051,10
78560,10
06409,10
11422,10
77455,10
07757,10
39859,10
08720,10
06906,10
30473,10
31060,10
36322,10
11050,10
11581,10
07753,10
30457,10
23407,10
23503,10
02921,10
27863,10
07755,10
02366,10
23347,10
08736,10
32426,10
29493,10
02790,10
70787,10
31623,10
06249,10
29432,10
78376,10
27986,10
23313,10
27812,10
70611,10
31015,10
23434,10
27861,10
32094,10
27924,10
29133,10
29541,10
06420,10
08089,10
27910,10
27881,10
02840,10
31795,10
11530,10
23321,10
11547,10
23690,10
70427,10
06375,10
27828,10
27839,10
77304,10
39464,10
06830,10
39630,10
11507,10
39437,10
78576,10
75929,10
29111,10
29911,10
02723,10
28392,10
08731,10
31648,10
06856,10
39443,10
71327,10
30454,10
06231,10
02842,10
11430,10
02360,10
06415,10
02748,10
70761,10
36330,10
31642,10
71356,10
31791,10
02721,10
29001,10
06825,10
31730,10
23302,10
70657,10
11042,10
06870,10
11577,10
31550,10
77301,10
06878,10
11030,10
11753,10
11765,10
11542,10
23422,10
31772,10
36432,10
11579,10
07711,10
07760,10
78368,10
27886,10
78332,10
78372,10
11040,10
23323,10
11596,10
11509,10
31009,10
78060,10
77442,10
31779,10
11413,10
07719,10
77328,10
36312,10
39459,10
36350,10
07764,10
39897,10
32040,10
36360,10
31634,10
23899,10
06426,10
27819,10
27823,10
08004,10
06442,10
08088,10
31624,10
23304,10
06498,10
23409,10
23420,10
06417,10
70580,10
32445,10
23358,10
07762,10
02666,10
77994,10
08326,10
02535,10
27843,10
08341,10
27946,10
32055,10
77957,10
08735,10
27534,10
39401,10
36301,10
02738,10
32064,10
28312,10
10580,10
70653,10
23389,10
08730,10
11709,10
32096,9
23056,9
06405,9
23881,9
06807,9
11412,9
77303,9
39657,9
31560,9
07718,9
23709,9
31075,9
23665,9
02576,9
23602,9
23551,9
08316,9
36439,9
02910,9
23607,9
23604,9
23398,9
11003,9
23693,9
77663,9
78361,9
70442,9
29047,9
06850,9
29162,9
02746,9
02743,9
78342,9
70446,9
70782,9
39477,9
23827,9
02744,9
70660,9
75951,9
02667,9
36518,9
23664,9
23662,9
39870,9
23663,9
39841,9
02911,9
22473,9
23696,9
23651,9
23888,9
23692,9
75942,9
23603,9
39653,9
23021,9
23440,9
21838,9
02886,9
30442,9
23109,9
11598,9
02713,9
02652,9
77327,9
29543,9
31553,9
23138,9
11434,9
77660,9
23505,9
07740,9
07723,9
29849,9
06443,9
78159,9
77656,9
71322,9
29505,9
11580,9
08251,9
02740,9
78369,9
23175,9
27891,9
06905,9
07750,9
07732,9
11096,9
27980,9
02907,9
02888,9
02809,9
70435,9
23605,9
27809,9
23606,9
39475,9
78022,9
06353,9
27938,9
07704,9
07703,9
23025,9
23666,9
06237,9
11433,9
08740,9
23315,9
27862,9
36585,9
06902,9
06423,9
32052,9
77995,9
75980,9
07702,9
31084,9
11548,9
77412,9
11559,9
31542,9
27884,9
08344,9
28395,9
78116,9
23518,9
08212,9
23839,9
70444,9
39440,9
06831,9
36483,9
28369,9
78591,9
06413,9
77625,9
78118,9
31649,9
07724,9
07716,9
02330,9
08721,9
23314,9
02831,9
06851,9
23149,9
31011,9
75977,9
06412,9
06901,9
07739,9
22460,9
31562,9
31537,9
39480,9
27577,9
02791,9
27845,9
08327,9
23076,9
36460,9
28344,9
70465,9
02815,9
23035,9
11691,9
02904,9
07701,9
08753,9
06512,9
02908,9
23163,9
75938,9
29038,9
75968,9
23336,9
08732,9
07712,9
70437,9
08738,9
07737,9
22435,9
23608,9
23661,9
22432,9
39669,9
06419,9
23669,9
23356,9
36303,9
02543,9
02920,9
11411,9
23128,9
06389,9
23601,9
28333,9
11516,9
06254,9
27829,9
06382,9
23359,9
06437,9
23181,8
77378,8
22488,8
08724,8
23513,8
06472,8
23874,8
23517,8
31503,8
23509,8
70426,8
06232,8
23701,8
10606,8
31551,8
23068,8
02739,8
23325,8
20690,8
22579,8
27888,8
28342,8
23432,8
06460,8
78144,8
23064,8
11432,8
02903,8
23176,8
75931,8
02745,8
23844,8
22576,8
07727,8
23070,8
11436,8
10528,8
27878,8
36321,8
10538,8
11694,8
06492,8
06471,8
06438,8
23180,8
31071,8
11693,8
10583,8
11001,8
31092,8
23436,8
77616,8
36467,8
23433,8
23426,8
23883,8
23851,8
22539,8
29154,8
29044,8
70438,8
06614,8
39439,8
19958,8
06482,8
70652,8
23169,8
29113,8
02916,8
21821,8
02885,8
02769,8
29114,8
71367,8
08360,8
27524,8
08348,8
36319,8
77624,8
27926,8
28339,8
06239,8
39633,8
70648,8
70585,8
02912,8
21871,8
06334,8
06264,8
23846,8
23890,8
29125,8
22530,8
29152,8
29168,8
06332,8
39823,8
23828,8
11364,8
11360,8
11362,8
06516,8
11004,8
10605,8
06248,8
06234,8
02770,8
27883,8
23427,8
23061,8
23071,8
23119,8
77374,8
06461,8
08332,8
08314,8
02777,8
06478,8
11429,8
23023,8
39482,8
08352,8
39862,8
27873,8
06473,8
23161,8
27853,8
02889,8
70640,8
11021,8
06226,8
27864,8
02915,8
06238,8
31705,8
11365,8
06469,8
29150,8
29030,8
31556,8
02720,8
70634,8
30441,8
10801,8
04974,8
06513,8
10577,8
29817,8
29826,8
22480,8
23115,8
29810,8
10805,8
11359,8
11005,8
11363,8
10543,8
11020,8
11423,8
08320,8
06280,8
30822,8
39664,8
31516,8
11428,8
27801,8
27820,8
08204,8
27576,8
22578,8
28334,8
27822,8
29039,8
29827,8
70450,8
11366,8
27876,8
77371,8
11426,8
23050,8
78371,8
11427,8
02719,8
23043,8
39652,8
08741,8
77316,8
06336,8
08094,8
06247,8
02861,8
08527,8
31557,8
02726,8
02828,8
06387,8
23523,8
06354,8
02806,8
02725,8
21867,8
23510,8
23125,8
77418,8
75979,8
02825,8
06447,8
23045,8
08723,8
39402,8
39645,8
36311,8
06377,8
06610,8
28356,8
02657,8
70576,8
27852,8
06370,8
36444,8
10804,8
21817,8
31641,8
08055,8
06266,8
39428,8
39638,8
23504,8
36482,8
11361,8
77664,8
23829,8
11023,8
78935,8
02047,8
08759,8
10601,8
30401,8
02909,8
39661,8
02717,8
78341,8
23511,8
36345,8
23437,8
08533,8
27855,8
23130,8
08015,8
11358,7
07731,7
23805,7
36451,7
08757,7
70644,7
77369,7
27592,7
36471,7
08324,7
36376,7
02053,7
08011,7
20692,7
02364,7
23430,7
39481,7
23866,7
21824,7
01747,7
02019,7
08640,7
31701,7
23303,7
23442,7
70651,7
71463,7
02038,7
02863,7
06243,7
06467,7
27606,7
06483,7
06424,7
06441,7
78117,7
23108,7
08510,7
08555,7
27870,7
06511,7
06519,7
02764,7
23032,7
23177,7
39666,7
06488,7
36569,7
27527,7
02905,7
02771,7
31002,7
78071,7
78344,7
78962,7
23508,7
02332,7
02715,7
08641,7
08064,7
36017,7
02347,7
06751,7
08514,7
11207,7
23066,7
11697,7
07722,7
10464,7
21890,7
10603,7
06517,7
11228,7
06525,7
78677,7
06524,7
06451,7
10312,7
23086,7
06515,7
23091,7
31735,7
02864,7
02346,7
06793,7
71339,7
36323,7
39421,7
30456,7
01504,7
02895,7
01754,7
23708,7
22454,7
06263,7
02814,7
06422,7
39824,7
06484,7
11414,7
20684,7
02914,7
06403,7
06510,7
06468,7
06418,7
29592,7
01776,7
77426,7
11239,7
23707,7
27832,7
23879,7
36351,7
27818,7
39478,7
27831,7
27518,7
11209,7
02860,7
21864,7
08328,7
23395,7
28384,7
23124,7
04981,7
11451,7
31096,7
77335,7
23148,7
22482,7
31501,7
23337,7
08318,7
20680,7
11425,7
71325,7
39635,7
77987,7
27526,7
27530,7
06907,7
27555,7
23438,7
23704,7
01720,7
02906,7
78595,7
08511,7
06606,7
22511,7
28323,7
06798,7
27568,7
02747,7
08722,7
06611,7
70638,7
11208,7
27607,7
02857,7
22504,7
06762,7
01757,7
06241,7
77318,7
06783,7
06712,7
06256,7
07738,7
23830,7
11234,7
04859,7
27569,7
39885,7
20630,7
31036,7
75944,7
23185,7
22437,7
06518,7
23089,7
06514,7
77470,7
21866,7
30413,7
23092,7
36028,7
23507,7
23079,7
22548,7
23502,7
39474,7
27942,7
06470,7
08701,7
75930,7
01701,7
27896,7
07730,7
36353,7
39367,7
23703,7
70655,7
01746,7
77964,7
06801,7
77363,7
11024,7
08733,7
08068,7
29563,7
27866,7
08562,7
23435,7
06043,7
07734,7
10305,7
04438,7
31630,7
19944,7
06489,7
10595,7
07728,7
70658,7
29062,7
23110,7
10604,7
20686,7
06401,7
10308,7
27830,7
07758,7
27890,7
28301,7
06770,7
23847,7
27511,7
28306,7
27591,7
75932,7
07726,7
23837,7
31012,7
70656,7
71341,7
23009,7
75948,7
20674,7
23187,7
06235,7
20628,7
06477,7
02919,7
39322,7
31743,7
30477,7
07748,7
75949,7
31049,7
07733,7
23085,7
06795,7
04855,7
77475,7
20687,7
27804,7
10304,7
29115,6
10314,6
08857,6
01742,6
07095,6
08820,6
10309,6
01529,6
39656,6
06455,6
07751,6
10307,6
11420,6
02876,6
06120,6
39647,6
31070,6
70654,6
31631,6
22503,6
01775,6
39648,6
06023,6
06481,6
01863,6
04858,6
04848,6
04856,6
06750,6
08057,6
29054,6
08846,6
06114,6
08048,6
01506,6
06414,6
27540,6
01525,6
21813,6
04862,6
78931,6
11421,6
04476,6
06479,6
08501,6
23011,6
39641,6
39667,6
08863,6
23156,6
31025,6
08345,6
23841,6
06450,6
27597,6
27601,6
06259,6
07060,6
01570,6
08755,6
01537,6
36420,6
29073,6
78934,6
01922,6
31763,6
01540,6
02702,6
39836,6
01827,6
03060,6
29123,6
08349,6
23415,6
01719,6
03051,6
06262,6
01983,6
23891,6
23882,6
19975,6
30426,6
27613,6
11204,6
10306,6
06085,6
71350,6
23875,6
04841,6
08329,6
23168,6
28305,6
23416,6
27605,6
07036,6
02093,6
01756,6
08879,6
31721,6
06778,6
08353,6
06106,6
06040,6
06118,6
36374,6
06111,6
06052,6
06032,6
04853,6
22560,6
39826,6
27813,6
07065,6
29205,6
04344,6
78101,6
27529,6
06705,6
27557,6
71366,6
08812,6
11212,6
27603,6
08859,6
01854,6
02896,6
39813,6
08036,6
27880,6
04849,6
01588,6
28314,6
39663,6
39483,6
08817,6
08026,6
27617,6
04851,6
01985,6
27539,6
28348,6
08041,6
27803,6
07001,6
06779,6
11230,6
11417,6
23488,6
11235,6
08884,6
07747,6
31021,6
02718,6
01534,6
06110,6
07080,6
27501,6
28304,6
23141,6
06160,6
06105,6
27545,6
27612,6
06062,6
08882,6
23887,6
08608,6
06073,6
78565,6
08520,6
28371,6
08009,6
06112,6
08609,6
06706,6
03064,6
06281,6
28358,6
28375,6
39427,6
78582,6
06103,6
75937,6
29052,6
04541,6
22529,6
04973,6
78943,6
36401,6
04852,6
23228,6
39429,6
23140,6
06716,6
07066,6
01560,6
01515,6
01886,6
06242,6
06883,6
07067,6
11229,6
07721,6
11232,6
28340,6
11220,6
08832,6
01607,6
10311,6
03063,6
01748,6
07064,6
39168,6
27504,6
01913,6
29117,6
08091,6
29209,6
39120,6
70662,6
71334,6
23227,6
06752,6
08053,6
31035,6
23188,6
01571,6
23230,6
01590,6
08861,6
06107,6
04847,6
04551,6
08043,6
06250,6
27604,6
27581,6
23884,6
08054,6
08321,6
21829,6
27546,6
06612,6
06108,6
01519,6
08840,6
08837,6
23856,6
08830,6
01516,6
11419,6
11416,6
75972,6
78041,6
04861,6
78046,6
01550,6
01518,6
03076,6
10301,6
39366,6
21842,6
78950,6
01542,6
01745,6
01501,6
04347,6
08872,6
11223,6
06053,6
22469,6
27937,6
11236,6
11224,6
78008,6
04348,6
01702,6
39643,6
02830,6
06109,6
04863,6
39629,6
01507,6
31787,6
02054,6
04915,6
31764,6
06051,6
02826,6
23030,6
06033,6
11231,6
02048,6
06758,6
11214,6
04860,6
28311,6
04563,6
23867,6
06119,6
27893,6
27520,6
06410,6
23885,6
06804,6
06763,6
06710,6
71430,6
02066,6
06759,6
08889,6
06480,6
23106,6
71355,6
36009,6
06117,6
06001,6
06708,6
08629,6
77368,6
08831,6
23872,6
06067,6
01527,6
01568,6
01536,6
06255,6
02056,6
27608,6
27844,6
01770,6
06810,6
02760,6
01566,6
23897,6
01772,6
01851,6
78384,6
04564,6
06037,6
04265,6
39360,6
08042,6
08535,6
04547,6
08022,6
31091,6
07735,6
07746,6
07063,6
08691,6
08836,6
77358,6
06457,6
39119,6
06896,6
07305,6
01721,6
01569,6
07077,6
07008,6
27562,6
31018,6
06702,6
08805,6
23842,6
78114,6
04864,6
02050,6
03062,6
06416,6
01778,6
02762,6
10004,6
29170,6
08302,6
29146,6
06704,6
27609,6
04330,6
06456,6
71373,6
02779,6
01879,6
04363,6
23111,6
19971,6
06444,6
27610,6
08512,6
04421,6
78944,6
06840,6
22572,5
78940,5
29016,5
07661,5
03052,5
02839,5
04617,5
23229,5
07201,5
18016,5
36346,5
06260,5
05345,5
03038,5
31047,5
01450,5
23950,5
08869,5
29501,5
36456,5
11215,5
08081,5
04472,5
04843,5
19054,5
19055,5
08016,5
18355,5
02043,5
01901,5
39840,5
78121,5
06812,5
06794,5
28390,5
23898,5
78548,5
01532,5
23223,5
02478,5
08620,5
08867,5
29812,5
75936,5
06903,5
23226,5
07059,5
39851,5
21841,5
07882,5
01752,5
10174,5
23803,5
06877,5
27542,5
31042,5
31019,5
06897,5
10506,5
08560,5
11104,5
10152,5
07640,5
10177,5
08690,5
11415,5
19067,5
07092,5
11424,5
11205,5
10029,5
07086,5
10457,5
07677,5
10705,5
10530,5
27519,5
03844,5
01833,5
07646,5
10471,5
29172,5
07641,5
11109,5
07604,5
01069,5
01079,5
07601,5
07603,5
10962,5
07676,5
10703,5
10467,5
21840,5
04673,5
04574,5
39662,5
18017,5
23116,5
04941,5
08827,5
18372,5
04949,5
18371,5
04635,5
04351,5
01460,5
03109,5
39877,5
18083,5
23860,5
03087,5
02052,5
03873,5
78143,5
11103,5
07094,5
08323,5
11372,5
11105,5
02189,5
36310,5
11210,5
71346,5
06782,5
29078,5
18335,5
78140,5
23005,5
06776,5
27521,5
08809,5
28307,5
07946,5
04674,5
01610,5
08807,5
96747,5
78040,5
71375,5
08028,5
02802,5
06076,5
06279,5
39854,5
01510,5
01523,5
01503,5
39153,5
77868,5
08858,5
78954,5
04685,5
04677,5
71351,5
78357,5
29128,5
29080,5
04346,5
78951,5
02421,5
02460,5
01826,5
01876,5
78109,5
10023,5
07114,5
07208,5
10075,5
11237,5
11378,5
07076,5
11206,5
10069,5
10310,5
07087,5
07083,5
10172,5
11101,5
02067,5
04543,5
04952,5
20667,5
96705,5
23047,5
06786,5
06787,5
18064,5
18045,5
04650,5
08801,5
31089,5
21862,5
10013,5
10463,5
07075,5
10460,5
07662,5
07666,5
10461,5
10803,5
10553,5
08816,5
08901,5
10019,5
11356,5
11233,5
11225,5
07649,5
07203,5
11102,5
10021,5
11238,5
10162,5
10065,5
10018,5
10035,5
07033,5
07206,5
07304,5
10025,5
10199,5
19047,5
02458,5
31065,5
23487,5
27505,5
06811,5
02152,5
01905,5
01904,5
19007,5
19020,5
08648,5
19021,5
01850,5
07016,5
23834,5
23806,5
77376,5
29053,5
29107,5
29225,5
27615,5
27509,5
01860,5
01984,5
01834,5
01982,5
27523,5
31709,5
11106,5
10036,5
07310,5
10011,5
10044,5
11418,5
10028,5
11354,5
10282,5
10112,5
10103,5
11371,5
08802,5
08876,5
11201,5
78148,5
04854,5
18085,5
18042,5
18321,5
18370,5
18356,5
18352,5
75959,5
21811,5
08343,5
29072,5
03049,5
10701,5
27614,5
01929,5
03842,5
29506,5
10475,5
07632,5
07608,5
10550,5
10032,5
10039,5
10459,5
07650,5
07024,5
02865,5
10033,5
08810,5
08873,5
78021,5
10302,5
10153,5
11368,5
10171,5
10280,5
10170,5
11213,5
10038,5
11357,5
10040,5
08536,5
18940,5
19030,5
02338,5
29208,5
27551,5
27856,5
01952,5
01950,5
03885,5
03824,5
10466,5
07647,5
07648,5
08010,5
07670,5
07663,5
07644,5
10710,5
10452,5
07074,5
07675,5
10470,5
08880,5
08852,5
08904,5
08854,5
10017,5
02420,5
29853,5
01562,5
01749,5
29153,5
39866,5
78938,5
31088,5
02468,5
02461,5
03103,5
02481,5
02062,5
01773,5
29137,5
02476,5
02465,5
02493,5
31022,5
04611,5
27330,5
04989,5
04962,5
71302,5
08561,5
08046,5
08003,5
08518,5
04645,5
10165,5
07307,5
10006,5
10012,5
11377,5
10111,5
11373,5
07090,5
18324,5
18323,5
78150,5
06791,5
23225,5
11355,5
08886,5
18063,5
18466,5
04284,5
04614,5
23222,5
23220,5
04572,5
04684,5
04642,5
18018,5
08829,5
18020,5
10458,5
08638,5
08505,5
19056,5
18954,5
08610,5
23801,5
23893,5
27842,5
27544,5
01938,5
01949,5
10468,5
07631,5
29836,5
07620,5
07458,5
07630,5
10708,5
07628,5
10983,5
10453,5
10503,5
07626,5
10034,5
07642,5
08902,5
11379,5
10706,5
01907,5
08073,5
08618,5
02459,5
27559,5
01908,5
06282,5
02858,5
23889,5
31027,5
27616,5
03856,5
10607,5
06084,5
07660,5
10456,5
07621,5
07656,5
10976,5
10552,5
07652,5
10533,5
10472,5
08824,5
07306,5
07002,5
07302,5
01005,5
19970,5
19967,5
78044,5
19968,5
39668,5
39144,5
04343,5
29135,5
71316,5
02763,5
02464,5
03053,5
01824,5
08060,5
01740,5
01852,5
02081,5
02466,5
01966,5
04612,5
04679,5
28386,5
28303,5
28326,5
06754,5
04496,5
71433,5
08052,5
36049,5
36071,5
01264,5
05362,5
02453,5
01731,5
01730,5
07069,5
07922,5
28357,5
70637,5
02151,5
02061,5
29206,5
08628,5
77326,5
27587,5
01951,5
07072,5
07605,5
10707,5
07643,5
10462,5
07607,5
10502,5
10709,5
07030,5
01524,5
06013,5
04627,5
04616,5
04354,5
23069,5
78147,5
18302,5
04683,5
23150,5
39062,5
78160,5
18349,5
08322,5
11385,5
01585,5
39152,5
01611,5
01057,5
36373,5
39867,5
04653,5
21853,5
04901,5
29161,5
71326,5
01561,5
29045,5
36425,5
04431,5
18332,5
21814,5
04259,5
08312,5
01603,5
01604,5
01467,5
06277,5
01463,5
01760,5
02859,5
96799,5
78043,5
02472,5
02452,5
02090,5
02071,5
02451,5
03079,5
07974,5
06784,5
02025,5
01902,5
01906,5
70659,5
08611,5
78629,5
11217,5
11367,5
11218,5
07311,5
10169,5
10271,5
10279,5
10173,5
11435,5
07205,5
78108,5
78154,5
04676,5
10009,5
23221,5
18325,5
04555,5
04629,5
19711,5
23075,5
08833,5
08865,5
08808,5
39842,5
23219,5
31051,5
04364,5
03827,5
31707,5
07047,5
10014,5
11211,5
31005,5
27571,5
01969,5
23126,5
07204,5
08853,5
10007,5
29040,5
29061,5
10303,5
04681,5
03874,5
29204,5
08804,5
01238,5
02462,5
07202,5
02035,5
10167,5
11222,5
10110,5
01844,5
03054,5
10010,5
18342,5
18326,5
18301,5
36034,5
07093,5
27850,5
78005,5
78263,5
07606,5
27502,5
02917,5
07423,5
10522,5
07624,5
78045,5
01718,5
07627,5
07657,5
36048,5
10968,5
10031,5
39086,5
10704,5
10469,5
10964,5
18040,5
19930,5
39654,5
78584,5
39846,5
08850,5
21863,5
03857,5
31780,5
27513,5
18344,5
29202,5
77356,5
02838,5
75901,5
39422,5
39116,5
08828,5
36317,5
78067,5
02128,5
07939,5
07980,5
28308,5
10278,5
06777,5
11226,5
10016,5
11370,5
71485,5
07081,5
10119,5
23840,5
11216,5
29169,5
10005,5
10020,5
10003,5
11369,5
11374,5
08515,5
11221,5
19057,5
11351,5
18977,5
10022,5
11203,5
08075,5
10128,5
10024,5
11219,5
29201,5
78152,5
30434,5
02766,5
06010,5
10154,5
03841,5
02032,5
10001,5
07027,5
29033,5
10002,5
11375,5
10168,5
07023,5
23868,5
29803,4
22213,4
02176,4
18460,4
20732,4
20319,4
20011,4
04003,4
19716,4
07022,4
71452,4
19963,4
29069,4
71450,4
78201,4
78614,4
78238,4
18976,4
20762,4
20714,4
18015,4
18102,4
75973,4
01009,4
22302,4
22031,4
20816,4
78259,4
18210,4
22026,4
28310,4
20121,4
78240,4
39348,4
02116,4
04087,4
75935,4
04358,4
22185,4
23234,4
22204,4
20510,4
08848,4
08077,4
22032,4
29816,4
31063,4
31067,4
03868,4
19939,4
04252,4
10504,4
07524,4
04263,4
20886,4
22405,4
07407,4
19701,4
20006,4
01810,4
78163,4
03819,4
20878,4
29828,4
01583,4
03033,4
20052,4
22314,4
23920,4
20676,4
22030,4
22205,4
78244,4
78258,4
07052,4
78253,4
22101,4
20841,4
07017,4
78236,4
22182,4
20560,4
23231,4
22201,4
20191,4
78255,4
31082,4
78039,4
20007,4
20737,4
20662,4
20418,4
20064,4
77359,4
04669,4
04548,4
36558,4
04359,4
22556,4
23294,4
02474,4
29147,4
96752,4
03904,4
04568,4
27560,4
02139,4
04558,4
36042,4
10994,4
36030,4
01236,4
12057,4
01260,4
01581,4
10591,4
07073,4
02482,4
07960,4
10454,4
07020,4
02113,4
19154,4
19454,4
04535,4
18445,4
08826,4
10473,4
01354,4
04654,4
01520,4
04355,4
27332,4
31090,4
07935,4
06785,4
06756,4
18347,4
01801,4
02171,4
12017,4
01223,4
22035,4
22535,4
20689,4
77975,4
20036,4
07062,4
03055,4
22311,4
20171,4
20608,4
78015,4
20057,4
71416,4
20781,4
08835,4
78225,4
01862,4
03835,4
03872,4
22554,4
29065,4
29075,4
08558,4
78006,4
78023,4
07979,4
20004,4
20553,4
18038,4
22033,4
20008,4
18346,4
04921,4
20842,4
20839,4
78248,4
18104,4
78230,4
78217,4
08823,4
18091,4
22043,4
10037,4
18037,4
20230,4
78228,4
19951,4
04019,4
07514,4
21872,4
36538,4
04238,4
27536,4
01832,4
02163,4
02170,4
39140,4
02215,4
07481,4
07502,4
39114,4
71323,4
07111,4
04578,4
21837,4
21830,4
04660,4
31017,4
02026,4
07506,4
03466,4
03071,4
02141,4
12564,4
17320,4
03870,4
01830,4
27522,4
04076,4
02445,4
04008,4
29112,4
02115,4
01083,4
20785,4
02118,4
19941,4
20623,4
07832,4
39111,4
23236,4
23224,4
04648,4
07105,4
39665,4
18914,4
23845,4
02180,4
03811,4
02138,4
03823,4
02144,4
02127,4
23831,4
70639,4
01890,4
08550,4
18932,4
01841,4
27514,4
01266,4
27589,4
12531,4
78949,4
27707,4
01845,4
03878,4
07976,4
07940,4
29180,4
04978,4
19440,4
07041,4
02125,4
01609,4
02210,4
29104,4
04530,4
02111,4
05341,4
01229,4
05356,4
07503,4
02191,4
02150,4
10570,4
12563,4
19053,4
02494,4
04975,4
06058,4
06755,4
02130,4
03861,4
10027,4
29851,4
36481,4
19960,4
07031,4
08039,4
18463,4
20748,4
78260,4
22181,4
04079,4
19945,4
22041,4
31007,4
08559,4
07102,4
18109,4
31719,4
08821,4
22304,4
20565,4
20045,4
22134,4
20020,4
78072,4
04553,4
10954,4
10523,4
01432,4
07057,4
28376,4
01474,4
29207,4
78932,4
01541,4
03851,4
01606,4
78007,4
10465,4
07032,4
71449,4
04063,4
01451,4
01535,4
20018,4
10474,4
19804,4
07901,4
20506,4
78237,4
03854,4
04083,4
07450,4
07645,4
10960,4
07014,4
07463,4
07452,4
22180,4
07932,4
07088,4
22443,4
22202,4
20019,4
20640,4
22172,4
20427,4
78204,4
20240,4
02134,4
36908,4
04073,4
75978,4
18974,4
77873,4
08554,4
29831,4
21869,4
78249,4
07961,4
18067,4
07853,4
23059,4
22520,4
22303,4
03826,4
78056,4
03839,4
01564,4
78243,4
22211,4
18322,4
07107,4
04282,4
18013,4
08001,4
01464,4
29842,4
03447,4
78212,4
01074,4
03048,4
77880,4
04625,4
04609,4
04539,4
07055,4
01068,4
21822,4
20120,4
22207,4
20710,4
20874,4
20005,4
22538,4
18343,4
78247,4
78257,4
78226,4
02379,4
20535,4
20405,4
20636,4
04988,4
18055,4
07830,4
20660,4
08551,4
78210,4
04220,4
07833,4
18334,4
02190,4
02109,4
02129,4
02119,4
71438,4
08887,4
71303,4
04066,4
78161,4
29856,4
01094,4
01521,4
01608,4
01602,4
01092,4
04937,4
04554,4
04573,4
18072,4
02367,4
78250,4
20746,4
20712,4
78232,4
20722,4
20837,4
78234,4
20260,4
07920,4
18353,4
08822,4
18105,4
78063,4
20540,4
20037,4
22003,4
20745,4
08619,4
08074,4
12533,4
05146,4
04607,4
01366,4
01612,4
01543,4
01531,4
01545,4
08079,4
21851,4
71454,4
08844,4
78066,4
06268,4
02375,4
02370,4
78124,4
02382,4
02140,4
01253,4
29122,4
29126,4
04538,4
04357,4
36041,4
05301,4
31030,4
01240,4
01337,4
10913,4
01245,4
01803,4
36079,4
31069,4
04556,4
04944,4
04924,4
04342,4
06790,4
77331,4
03452,4
03084,4
02457,4
71426,4
04680,4
04605,4
04640,4
07928,4
78075,4
06757,4
01431,4
12405,4
78029,4
05149,4
18077,4
18327,4
08502,4
71472,4
18350,4
31815,4
04575,4
29046,4
29074,4
71469,4
71254,4
71456,4
04017,4
04046,4
04579,4
30830,4
01970,4
04064,4
21856,4
36046,4
04287,4
04086,4
06024,4
01605,4
18610,4
01434,4
03801,4
78207,4
21810,4
01010,4
78019,4
23857,4
27537,4
27596,4
22408,4
78261,4
03871,4
23832,4
07410,4
07011,4
08890,4
07029,4
07050,4
07079,4
07112,4
20784,4
20593,4
20151,4
18351,4
39096,4
78227,4
18912,4
18915,4
04280,4
22427,4
27851,4
20782,4
04072,4
17250,4
08072,4
22301,4
39042,4
19713,4
31014,4
20001,4
20390,4
23836,4
02184,4
31832,4
02324,4
02169,4
02359,4
02114,4
39069,4
18936,4
02199,4
02339,4
02148,4
19702,4
18901,4
02142,4
04353,4
21719,4
71354,4
23237,4
27807,4
27525,4
01921,4
03833,4
04571,4
07401,4
04345,4
78956,4
36033,4
27312,4
27517,4
01301,4
03110,4
10509,4
03865,4
75954,4
27565,4
78113,4
23238,4
12582,4
36436,4
23060,4
19717,4
78202,4
22401,4
22485,4
22027,4
18101,4
20317,4
01741,4
20899,4
28360,4
18032,4
22124,4
20003,4
04910,4
18426,4
01262,4
36038,4
20779,4
78941,4
21655,4
29809,4
07933,4
03862,4
01937,4
01843,4
27703,4
07504,4
29547,4
04976,4
96751,4
07106,4
07108,4
78208,4
78251,4
20002,4
20017,4
22546,4
22312,4
78215,4
20053,4
78213,4
71331,4
20228,4
04011,4
20204,4
01452,4
03086,4
39338,4
01468,4
04644,4
20706,4
04646,4
04634,4
21865,4
04926,4
04544,4
29834,4
08553,4
20566,4
20747,4
03887,4
07823,4
20245,4
29118,4
29130,4
20758,4
96756,4
18451,4
05358,4
18014,4
18357,4
23894,4
05153,4
12470,4
12570,4
20190,4
20032,4
04950,4
20774,4
18360,4
04032,4
04664,4
20743,4
31003,4
02030,4
01522,4
78222,4
07865,4
23850,4
23173,4
01259,4
08038,4
12028,4
01340,4
78003,4
03451,4
36010,4
77835,4
78209,4
78205,4
20625,4
03848,4
10026,4
39150,4
04001,4
29565,4
10532,4
10965,4
07012,4
17214,4
02045,4
02467,4
02341,4
02188,4
03901,4
05359,4
07104,4
01835,4
04537,4
10560,4
29210,4
01080,4
01244,4
18925,4
02135,4
02110,4
02492,4
18980,4
22959,4
23878,4
